# G-code interpreter output — auto-generated by gcode_interpreter.py
# Units: X/Y/Z in mm | Toolhead_Speed in mm/min | Extrusion_Length in mm | Extrusion_Speed in mm/min
X,Y,Z,QX,QY,QZ,QW,Toolhead_Speed_mm_per_min,Extrusion_Length_mm,Extrusion_Speed_mm_per_min,Move_Type,Segment_ID,GCode_Line
65.8900,115.5350,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.195870,6.434830,extrusion,1,74
64.3070,114.8260,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.186030,6.435083,extrusion,1,75
62.7100,113.7060,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.209200,6.434970,extrusion,1,76
62.1290,113.1600,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.085510,6.435020,extrusion,1,77
61.3430,112.2480,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.129130,6.435219,extrusion,1,78
60.5750,111.0660,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.151180,6.435056,extrusion,1,79
59.9800,109.7690,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.153040,6.434908,extrusion,1,80
59.6160,108.5640,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.135000,6.434814,extrusion,1,81
59.4030,107.2820,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.139380,6.435031,extrusion,1,82
59.3500,106.2680,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.108900,6.435003,extrusion,1,83
59.3870,92.8850,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,1.435330,6.434990,extrusion,1,84
59.5700,91.6430,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.134640,6.434872,extrusion,1,85
59.7790,90.8290,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.090130,6.434771,extrusion,1,86
60.5180,89.0380,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.207790,6.434876,extrusion,1,87
61.1950,87.9520,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.137250,6.434919,extrusion,1,88
61.6720,87.3420,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.083050,6.435015,extrusion,1,89
63.1090,85.9670,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.213310,6.435119,extrusion,1,90
63.4960,86.4370,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.000000,0.000000,travel,2,91
63.5960,86.3540,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.013940,6.435941,extrusion,3,92
64.6360,85.6820,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.132800,6.435054,extrusion,3,93
65.7650,85.1540,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.133670,6.434874,extrusion,3,94
66.9150,84.7940,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.129240,6.435021,extrusion,3,95
68.1530,84.5820,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.134710,6.435085,extrusion,3,96
98.5040,82.7120,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,3.261310,6.434986,extrusion,3,97
100.4070,82.6670,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.204150,6.434880,extrusion,3,98
102.0240,82.7380,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.173590,6.434987,extrusion,3,99
103.7660,82.9290,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.187950,6.435029,extrusion,3,100
105.4740,83.2330,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.186060,6.434934,extrusion,3,101
107.2320,83.6700,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.194280,6.434887,extrusion,3,102
110.1970,84.7120,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.337060,6.434965,extrusion,3,103
111.8590,85.4830,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.196500,6.435148,extrusion,3,104
113.2540,86.2450,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.170480,6.435029,extrusion,3,105
114.7470,87.1890,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.189450,6.435106,extrusion,3,106
116.0540,88.1380,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.173230,6.435019,extrusion,3,107
117.3890,89.2470,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.186140,6.435108,extrusion,3,108
118.6580,90.4530,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.187760,6.435073,extrusion,3,109
119.8160,91.7100,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.183300,6.434977,extrusion,3,110
120.9680,93.1440,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.197280,6.435078,extrusion,3,111
121.9070,94.4870,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.175750,6.434940,extrusion,3,112
122.7880,95.9490,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.183070,6.435067,extrusion,3,113
123.4730,97.6430,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.195970,6.434898,extrusion,3,114
123.6810,98.5510,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.099910,6.435294,extrusion,3,115
123.7980,99.6430,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.117790,6.435147,extrusion,3,116
123.7710,100.7660,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.120480,6.435184,extrusion,3,117
123.6490,101.6270,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.093260,6.434679,extrusion,3,118
123.3550,102.7360,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.123050,6.435060,extrusion,3,119
123.0520,103.5110,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.089250,6.435322,extrusion,3,120
122.6250,104.3450,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.100490,6.435100,extrusion,3,121
121.7210,105.7930,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.183080,6.435071,extrusion,3,122
119.9460,108.1390,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.315510,6.434983,extrusion,3,123
117.9820,110.2090,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.306030,6.434940,extrusion,3,124
115.7840,112.0680,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.308740,6.434922,extrusion,3,125
114.0890,113.2450,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.221320,6.435037,extrusion,3,126
112.3060,114.2850,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.221380,6.435017,extrusion,3,127
110.3160,115.2370,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.236590,6.434926,extrusion,3,128
108.3610,115.9810,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.224340,6.434890,extrusion,3,129
106.2350,116.5940,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.237300,6.434933,extrusion,3,130
104.2050,117.0040,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.222110,6.434893,extrusion,3,131
102.1600,117.2510,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.220920,6.434992,extrusion,3,132
99.9740,117.3350,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.234620,6.434958,extrusion,3,133
67.7570,115.3690,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,3.461690,6.434980,extrusion,3,134
66.0880,114.9650,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.184170,6.435009,extrusion,3,135
64.5980,114.2970,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.175130,6.435101,extrusion,3,136
63.1090,113.2540,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.194980,6.435133,extrusion,3,137
61.8260,111.8860,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.201150,6.435072,extrusion,3,138
61.1060,110.7800,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.141540,6.435047,extrusion,3,139
60.5480,109.5630,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.143590,6.435045,extrusion,3,140
60.2050,108.4310,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.126860,6.435107,extrusion,3,141
60.0040,107.2260,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.131020,6.434909,extrusion,3,142
59.9880,92.9410,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,1.532060,6.434970,extrusion,3,143
60.3580,90.9980,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.212130,6.434957,extrusion,3,144
61.0530,89.3180,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.194990,6.435021,extrusion,3,145
62.1360,87.7280,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.206330,6.435092,extrusion,3,146
62.9550,86.8820,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.126290,6.435227,extrusion,3,147
63.4960,86.4370,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.075130,6.435080,extrusion,3,148
63.8800,86.9020,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.000000,0.000000,travel,4,149
63.9620,86.8350,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.011360,6.436780,extrusion,5,150
64.9340,86.2070,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.124110,6.434881,extrusion,5,151
65.9860,85.7150,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.124560,6.435188,extrusion,5,152
67.0520,85.3820,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.119780,6.435165,extrusion,5,153
68.2100,85.1830,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.126020,6.435204,extrusion,5,154
98.5400,83.3140,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,3.259060,6.434995,extrusion,5,155
100.4030,83.2710,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.199860,6.435001,extrusion,5,156
101.9750,83.3390,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.168750,6.434822,extrusion,5,157
103.7790,83.5410,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.194690,6.435061,extrusion,5,158
105.3460,83.8230,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.170760,6.434981,extrusion,5,159
107.0700,84.2510,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.190510,6.434941,extrusion,5,160
109.9590,85.2670,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.328450,6.435052,extrusion,5,161
111.5300,85.9930,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.185610,6.434958,extrusion,5,162
112.9450,86.7630,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.172770,6.434880,extrusion,5,163
114.4090,87.6890,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.185790,6.435126,extrusion,5,164
115.6870,88.6170,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.169390,6.435022,extrusion,5,165
116.9880,89.6980,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.181410,6.434892,extrusion,5,166
118.2310,90.8790,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.183890,6.435017,extrusion,5,167
119.3570,92.1010,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.178210,6.434837,extrusion,5,168
120.4860,93.5070,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.193390,6.434946,extrusion,5,169
121.4020,94.8170,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.171440,6.435091,extrusion,5,170
122.2570,96.2340,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.177490,6.434813,extrusion,5,171
122.8940,97.8120,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.182510,6.435016,extrusion,5,172
123.0870,98.6560,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.092860,6.435310,extrusion,5,173
123.1960,99.6700,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.109380,6.435117,extrusion,5,174
123.1770,100.6320,0.4500,0.500000,0.500000,0.500000,0.500000,60.0000,0.103190,6.434712,extrusion,5,175
