# G-code interpreter output — auto-generated by gcode_interpreter.py
# Units: X/Y/Z in mm | Toolhead_Speed in mm/min | Extrusion_Length in mm | Extrusion_Speed in mm/min
X,Y,Z,QX,QY,QZ,QW,Toolhead_Speed_mm_per_min,Extrusion_Length_mm,Extrusion_Speed_mm_per_min,Move_Type,Segment_ID,GCode_Line
22.3020,53.1170,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279440,33.868284,extrusion,1,74
19.9930,52.2300,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279250,33.868879,extrusion,1,75
17.7820,51.1200,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279300,33.868382,extrusion,1,76
15.9960,50.0070,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.237580,33.868785,extrusion,1,77
14.0250,48.5130,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279210,33.867828,extrusion,1,78
12.2110,46.8310,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279280,33.868449,extrusion,1,79
10.5720,44.9780,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279280,33.867868,extrusion,1,80
9.1250,42.9730,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279140,33.867763,extrusion,1,81
7.8820,40.8340,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279290,33.867864,extrusion,1,82
6.8570,38.5830,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279230,33.868181,extrusion,1,83
6.0590,36.2410,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279330,33.868846,extrusion,1,84
5.4970,33.8320,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279270,33.868883,extrusion,1,85
5.1740,31.3790,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279320,33.868270,extrusion,1,86
5.0940,29.1720,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.249320,33.868106,extrusion,1,87
5.2350,26.6960,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279980,33.868391,extrusion,1,88
5.6190,24.2550,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.278960,33.867803,extrusion,1,89
6.2430,21.8600,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279410,33.868498,extrusion,1,90
7.1010,19.5400,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279250,33.868010,extrusion,1,91
8.1830,17.3160,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279210,33.867765,extrusion,1,92
9.4800,15.2090,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279320,33.867938,extrusion,1,93
10.9790,13.2410,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.279290,33.868818,extrusion,1,94
12.4840,11.6250,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.249300,33.868056,extrusion,1,95
12.9250,12.0350,0.4500,0.500000,0.500000,0.500000,0.500000,600.0000,0.000000,0.000000,travel,2,96
13.0770,11.8710,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.025240,33.863013,extrusion,3,98
14.8880,10.2750,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272520,33.868774,extrusion,3,99
16.8470,8.8660,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272420,33.867900,extrusion,3,100
18.9360,7.6570,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272490,33.868925,extrusion,3,101
21.1340,6.6600,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272480,33.868813,extrusion,3,102
23.4200,5.8860,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272470,33.868562,extrusion,3,103
25.7790,5.3390,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.273380,33.867854,extrusion,3,104
28.1730,5.0300,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272510,33.868170,extrusion,3,105
30.5840,4.9580,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272310,33.868352,extrusion,3,106
